The outcome data of Skjervøy, NO: Lat & Lon --> 70.0311,20.9714 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 4.88 & 4.88 & 4.88 Humidity: 69 Clouds: 27 Wind Speed: 8.38
The outcome data of Salta, AR: Lat & Lon --> -24.7859,-65.4117 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 27.45 & 27.54 & 27.16 Humidity: 50 Clouds: 75 Wind Speed: 2.24
The outcome data of Husavik, IS: Lat & Lon --> 66.0449,-17.3389 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 7.95 & 7.95 & 7.95 Humidity: 91 Clouds: 100 Wind Speed: 14.54
The outcome data of Mandalgovi, MN: Lat & Lon --> 45.7625,106.2708 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -3.68 & -3.68 & -3.68 Humidity: 41 Clouds: 7 Wind Speed: 2.36
The outcome data of Klaksvík, FO: Lat & Lon --> 62.2266,-6.589 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 8.51 & 8.51 & 8.51 Humidity: 97 Clouds: 100 Wind Speed: 13.67
The outcome data of Shimoda, JP: Lat & Lon --> 34.6667,138.95 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 12.28 & 12.28 & 12.28 Humidity: 66 Clouds: 95 Wind Speed: 3.22
The outcome data of Arroyo de la Encomienda, ES: Lat & Lon --> 41.6096,-4.7969 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 6.9 & 9.55 & 3.02 Humidity: 80 Clouds: 0 Wind Speed: 1.54
The outcome data of Bonavista, CA: Lat & Lon --> 48.6499,-53.1147 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 8 & 8.4 & 8 Humidity: 89 Clouds: 100 Wind Speed: 11.7
The outcome data of Colac, AU: Lat & Lon --> -38.3333,143.5833 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 6.6 & 11.2 & 6.57 Humidity: 94 Clouds: 78 Wind Speed: 6.95
The outcome data of Anadyr, RU: Lat & Lon --> 64.75,177.4833 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -4.44 & -3.72 & -4.44 Humidity: 85 Clouds: 90 Wind Speed: 2.68
The outcome data of Goundam, ML: Lat & Lon --> 16.4145,-3.6708 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 27.7 & 27.7 & 27.7 Humidity: 15 Clouds: 99 Wind Speed: 4.22
The outcome data of Tashla, RU: Lat & Lon --> 51.7716,52.7427 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -2.59 & -2.59 & -2.59 Humidity: 87 Clouds: 64 Wind Speed: 5.72
The outcome data of Pacific Grove, US: Lat & Lon --> 36.6177,-121.9166 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 22.41 & 27.56 & 20.24 Humidity: 58 Clouds: 1 Wind Speed: 0.89
The outcome data of Zaysan, KZ: Lat & Lon --> 47.4667,84.8667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -2.67 & -2.67 & -2.67 Humidity: 85 Clouds: 97 Wind Speed: 1.56
The outcome data of Awjilah, LY: Lat & Lon --> 29.1081,21.2869 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 19.61 & 19.61 & 19.61 Humidity: 53 Clouds: 98 Wind Speed: 3.02
The outcome data of San Miguel de Cozumel, MX: Lat & Lon --> 20.5083,-86.9458 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 24.51 & 25.99 & 23.86 Humidity: 86 Clouds: 75 Wind Speed: 2.68
The outcome data of Bontang, ID: Lat & Lon --> 0.1333,117.5 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 24.28 & 24.28 & 24.28 Humidity: 91 Clouds: 100 Wind Speed: 1.01
The outcome data of Necochea, AR: Lat & Lon --> -38.5473,-58.7368 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 21.03 & 21.03 & 17.8 Humidity: 46 Clouds: 81 Wind Speed: 7.23
The outcome data of Seoul, KR: Lat & Lon --> 37.5683,126.9778 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 7.4 & 7.78 & 4.42 Humidity: 81 Clouds: 40 Wind Speed: 2.06
The outcome data of Lorengau, PG: Lat & Lon --> -2.0226,147.2712 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.33 & 28.33 & 28.33 Humidity: 76 Clouds: 95 Wind Speed: 2.46
The outcome data of Naze, JP: Lat & Lon --> 28.3667,129.4833 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 14.51 & 14.51 & 14.51 Humidity: 84 Clouds: 98 Wind Speed: 6.26
The outcome data of Careiro da Várzea, BR: Lat & Lon --> -3.2003,-59.8119 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.34 & 28.34 & 27.35 Humidity: 89 Clouds: 94 Wind Speed: 1.47
The outcome data of Hudson Bay, CA: Lat & Lon --> 52.85,-102.3842 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -3.53 & -3.53 & -3.53 Humidity: 87 Clouds: 100 Wind Speed: 0.48
The outcome data of Tianpeng, CN: Lat & Lon --> 30.9866,103.9393 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 9.26 & 9.26 & 9.26 Humidity: 73 Clouds: 42 Wind Speed: 1.03
The outcome data of Olafsvik, IS: Lat & Lon --> 64.8945,-23.7142 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 8.62 & 8.62 & 8.62 Humidity: 92 Clouds: 100 Wind Speed: 14.16
The outcome data of Tiksi, RU: Lat & Lon --> 71.6872,128.8694 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -18.52 & -18.52 & -18.52 Humidity: 97 Clouds: 100 Wind Speed: 2.43
The outcome data of Kimbe, PG: Lat & Lon --> -5.5502,150.1429 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.11 & 28.11 & 28.11 Humidity: 77 Clouds: 67 Wind Speed: 0.8
The outcome data of Ayagoz, KZ: Lat & Lon --> 47.9714,80.4392 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -1.94 & -1.94 & -1.94 Humidity: 89 Clouds: 100 Wind Speed: 3.39
The outcome data of Kawalu, ID: Lat & Lon --> -7.3817,108.2082 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 22.35 & 22.35 & 22.35 Humidity: 98 Clouds: 100 Wind Speed: 0.52
The outcome data of Mapiri, BO: Lat & Lon --> -15.25,-68.1667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.19 & 25.19 & 25.19 Humidity: 75 Clouds: 100 Wind Speed: 1.51
The outcome data of Ballina, AU: Lat & Lon --> -28.8667,153.5667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 20.6 & 21.55 & 19.41 Humidity: 45 Clouds: 0 Wind Speed: 3.6
The outcome data of Coyhaique, CL: Lat & Lon --> -45.5752,-72.0662 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 12.97 & 12.97 & 12.97 Humidity: 47 Clouds: 75 Wind Speed: 4.63
The outcome data of Praia, CV: Lat & Lon --> 14.9215,-23.5087 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 24.3 & 24.3 & 24.3 Humidity: 73 Clouds: 40 Wind Speed: 5.14
The outcome data of Barra de Tecoanapa, MX: Lat & Lon --> 16.5167,-98.75 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.53 & 28.53 & 28.53 Humidity: 64 Clouds: 0 Wind Speed: 3.09
The outcome data of Kisangani, CD: Lat & Lon --> 0.5167,25.2 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 20.91 & 20.91 & 20.91 Humidity: 99 Clouds: 99 Wind Speed: 1.13
The outcome data of Olean, US: Lat & Lon --> 42.0776,-78.4297 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 3.07 & 4.49 & 0.56 Humidity: 92 Clouds: 96 Wind Speed: 4.92
The outcome data of Privolnaya, RU: Lat & Lon --> 46.1371,38.6951 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 4.81 & 4.81 & 4.81 Humidity: 75 Clouds: 23 Wind Speed: 3.4
The outcome data of Cidreira, BR: Lat & Lon --> -30.1811,-50.2056 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 19.41 & 19.41 & 19.41 Humidity: 71 Clouds: 0 Wind Speed: 10.98
The outcome data of Chake Chake, TZ: Lat & Lon --> -5.2459,39.7666 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 24.81 & 24.81 & 24.81 Humidity: 83 Clouds: 31 Wind Speed: 2.85
The outcome data of Tura, IN: Lat & Lon --> 25.5198,90.2201 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 15.25 & 15.25 & 15.25 Humidity: 84 Clouds: 21 Wind Speed: 1.22
The outcome data of Madang, PG: Lat & Lon --> -5.2246,145.7966 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.69 & 25.69 & 25.69 Humidity: 87 Clouds: 100 Wind Speed: 1.41
The outcome data of Mayumba, GA: Lat & Lon --> -3.432,10.6554 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.27 & 25.27 & 25.27 Humidity: 90 Clouds: 100 Wind Speed: 1.44
The outcome data of Richards Bay, ZA: Lat & Lon --> -28.783,32.0377 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 21.49 & 21.49 & 21.49 Humidity: 85 Clouds: 80 Wind Speed: 2.55
The outcome data of Kibaya, TZ: Lat & Lon --> -5.3,36.5667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 16.17 & 16.17 & 16.17 Humidity: 65 Clouds: 70 Wind Speed: 2.13
The outcome data of Djibouti, DJ: Lat & Lon --> 11.5,42.5 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.68 & 25.68 & 25.68 Humidity: 68 Clouds: 36 Wind Speed: 8.83
The outcome data of Marihatag, PH: Lat & Lon --> 8.7936,126.2969 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.5 & 25.5 & 25.5 Humidity: 86 Clouds: 99 Wind Speed: 1.41
The outcome data of Port Antonio, JM: Lat & Lon --> 18.18,-76.4612 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 27.93 & 30.95 & 27.17 Humidity: 76 Clouds: 98 Wind Speed: 1.3
The outcome data of Katsuura, JP: Lat & Lon --> 35.1333,140.3 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 11.97 & 12.01 & 10.06 Humidity: 68 Clouds: 92 Wind Speed: 5.22
The outcome data of Blackwater, AU: Lat & Lon --> -23.5833,148.8833 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 22.33 & 22.33 & 22.33 Humidity: 33 Clouds: 0 Wind Speed: 1.43
The outcome data of Gavrilov Posad, RU: Lat & Lon --> 56.5597,40.1175 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -1.83 & -1.83 & -1.83 Humidity: 94 Clouds: 77 Wind Speed: 2.56
The outcome data of Suba, PH: Lat & Lon --> 10.8438,121.0102 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.46 & 28.46 & 28.46 Humidity: 75 Clouds: 96 Wind Speed: 2.52
The outcome data of Clyde River, CA: Lat & Lon --> 70.4692,-68.5914 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -19.87 & -19.87 & -19.87 Humidity: 77 Clouds: 20 Wind Speed: 7.2
The outcome data of Cabo San Lucas, MX: Lat & Lon --> 22.8909,-109.9124 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 29.16 & 30.9 & 27.3 Humidity: 66 Clouds: 20 Wind Speed: 1.34
The outcome data of Boca do Acre, BR: Lat & Lon --> -8.7522,-67.3978 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 27.11 & 27.11 & 27.11 Humidity: 73 Clouds: 85 Wind Speed: 0.78
The outcome data of Soubre, CI: Lat & Lon --> 5.7856,-6.6083 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 22.93 & 22.93 & 22.93 Humidity: 97 Clouds: 98 Wind Speed: 0.85
The outcome data of Vardø, NO: Lat & Lon --> 70.3705,31.1107 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 0.69 & 0.69 & 0.69 Humidity: 74 Clouds: 100 Wind Speed: 12.25
The outcome data of Almeirim, BR: Lat & Lon --> -1.5233,-52.5817 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.51 & 28.51 & 28.51 Humidity: 62 Clouds: 78 Wind Speed: 1.97
The outcome data of Mahendranagar, NP: Lat & Lon --> 28.9167,80.3333 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 16.28 & 16.28 & 16.28 Humidity: 80 Clouds: 0 Wind Speed: 1.8
The outcome data of Chernyshevskiy, RU: Lat & Lon --> 63.0128,112.4714 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -28.21 & -28.21 & -28.21 Humidity: 100 Clouds: 65 Wind Speed: 0.76
The outcome data of Mizdah, LY: Lat & Lon --> 31.4451,12.9801 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 16.37 & 16.37 & 16.37 Humidity: 80 Clouds: 77 Wind Speed: 7.77
The outcome data of Ahmadpur Sial, PK: Lat & Lon --> 30.6754,71.7483 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 15.93 & 15.93 & 15.93 Humidity: 18 Clouds: 0 Wind Speed: 2.19
The outcome data of São Joaquim, BR: Lat & Lon --> -28.2939,-49.9317 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 11.14 & 11.14 & 11.14 Humidity: 91 Clouds: 30 Wind Speed: 1.51
The outcome data of Makakilo City, US: Lat & Lon --> 21.3469,-158.0858 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 27.76 & 28.18 & 26.98 Humidity: 54 Clouds: 1 Wind Speed: 4.63
The outcome data of Mogadishu, SO: Lat & Lon --> 2.0371,45.3438 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 26.7 & 26.7 & 26.7 Humidity: 77 Clouds: 56 Wind Speed: 6.2
The outcome data of Mossamedes, AO: Lat & Lon --> -15.1961,12.1522 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 22.31 & 22.31 & 22.31 Humidity: 75 Clouds: 67 Wind Speed: 2.98
The outcome data of Haines Junction, CA: Lat & Lon --> 60.7522,-137.5108 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 0.97 & 0.97 & 0.97 Humidity: 47 Clouds: 87 Wind Speed: 2.06
The outcome data of Mehamn, NO: Lat & Lon --> 71.0357,27.8492 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -1.5 & -1.5 & -1.5 Humidity: 70 Clouds: 99 Wind Speed: 3.37
The outcome data of Shaunavon, CA: Lat & Lon --> 49.6501,-108.4181 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 6.88 & 6.88 & 6.88 Humidity: 48 Clouds: 76 Wind Speed: 8.64
The outcome data of Fortuna, US: Lat & Lon --> 40.5982,-124.1573 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 18.97 & 21.77 & 14.62 Humidity: 70 Clouds: 1 Wind Speed: 0.89
The outcome data of Soavinandriana, MG: Lat & Lon --> -19.1667,46.7333 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 17.12 & 17.12 & 17.12 Humidity: 77 Clouds: 100 Wind Speed: 1.04
The outcome data of Ximeicun, CN: Lat & Lon --> 24.9639,118.3794 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 12.85 & 17.19 & 12.85 Humidity: 89 Clouds: 11 Wind Speed: 1.9
The outcome data of Kahului, US: Lat & Lon --> 20.8947,-156.47 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.28 & 31.59 & 27.6 Humidity: 63 Clouds: 40 Wind Speed: 4.63
The outcome data of Tuatapere, NZ: Lat & Lon --> -46.1333,167.6833 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 10.14 & 10.14 & 10.14 Humidity: 91 Clouds: 100 Wind Speed: 1.28
The outcome data of São João da Barra, BR: Lat & Lon --> -21.6403,-41.0511 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 20.05 & 20.05 & 20.05 Humidity: 67 Clouds: 93 Wind Speed: 5.08
The outcome data of Bestöbe, KZ: Lat & Lon --> 52.4994,73.0975 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -0.58 & -0.58 & -0.58 Humidity: 78 Clouds: 100 Wind Speed: 9.6
The outcome data of Caibarién, CU: Lat & Lon --> 22.5206,-79.4669 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.62 & 28.62 & 28.62 Humidity: 78 Clouds: 100 Wind Speed: 2.69
The outcome data of Carnarvon, AU: Lat & Lon --> -24.8667,113.6333 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 20.04 & 20.04 & 20.04 Humidity: 83 Clouds: 0 Wind Speed: 5.14
The outcome data of Liwale, TZ: Lat & Lon --> -9.7667,37.9333 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 20.78 & 20.78 & 20.78 Humidity: 93 Clouds: 97 Wind Speed: 2.1
The outcome data of Puerto Lempira, HN: Lat & Lon --> 15.2667,-83.7667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.08 & 28.08 & 28.08 Humidity: 78 Clouds: 40 Wind Speed: 4.12
The outcome data of Bud, US: Lat & Lon --> 39.447,-86.1758 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 2.16 & 3.28 & 1.29 Humidity: 77 Clouds: 100 Wind Speed: 5.2
The outcome data of Batticaloa, LK: Lat & Lon --> 7.7102,81.6924 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 26.47 & 26.47 & 26.47 Humidity: 78 Clouds: 99 Wind Speed: 1.77
The outcome data of Te Anau, NZ: Lat & Lon --> -45.4167,167.7167 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 8.31 & 8.31 & 8.31 Humidity: 98 Clouds: 100 Wind Speed: 0.55
The outcome data of Kaitangata, NZ: Lat & Lon --> -46.2817,169.8464 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 9.74 & 9.74 & 9.74 Humidity: 96 Clouds: 100 Wind Speed: 2.16
The outcome data of Altamira, BR: Lat & Lon --> -3.2033,-52.2064 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 27.37 & 27.37 & 27.37 Humidity: 69 Clouds: 98 Wind Speed: 1.19
The outcome data of Grindavik, IS: Lat & Lon --> 63.8424,-22.4338 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 10.26 & 10.26 & 9.97 Humidity: 93 Clouds: 90 Wind Speed: 15.43
The outcome data of Katubao, PH: Lat & Lon --> 5.8892,124.8294 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 26.61 & 26.61 & 26.61 Humidity: 82 Clouds: 98 Wind Speed: 1.54
The outcome data of Nambucca Heads, AU: Lat & Lon --> -30.65,153 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 20 & 21.67 & 20 Humidity: 41 Clouds: 0 Wind Speed: 3.67
The outcome data of Treinta y Tres, UY: Lat & Lon --> -33.2333,-54.3833 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 18.39 & 18.39 & 18.39 Humidity: 72 Clouds: 0 Wind Speed: 8.39
The outcome data of Praia da Vitória, PT: Lat & Lon --> 38.7333,-27.0667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 15.14 & 15.14 & 14.86 Humidity: 100 Clouds: 75 Wind Speed: 8.11
The outcome data of Butembo, CD: Lat & Lon --> 0.15,29.2833 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 14.93 & 14.93 & 14.93 Humidity: 95 Clouds: 98 Wind Speed: 1.32
The outcome data of Churapcha, RU: Lat & Lon --> 62.0025,132.4325 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -25.25 & -25.25 & -25.25 Humidity: 98 Clouds: 98 Wind Speed: 2.51
The outcome data of Souillac, MU: Lat & Lon --> -20.5167,57.5167 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 24.21 & 24.64 & 24.21 Humidity: 83 Clouds: 40 Wind Speed: 5.14
The outcome data of Forsytheganj, BY: Lat & Lon --> 52.6333,29.7333 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 0.65 & 0.65 & 0.65 Humidity: 91 Clouds: 78 Wind Speed: 2.89
The outcome data of Ilulissat, GL: Lat & Lon --> 69.2167,-51.1 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -25.5 & -25.5 & -25.5 Humidity: 71 Clouds: 3 Wind Speed: 3.08
The outcome data of Weligama, LK: Lat & Lon --> 5.9667,80.4167 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.04 & 25.04 & 25.04 Humidity: 89 Clouds: 87 Wind Speed: 4.23
The outcome data of Port Hardy, CA: Lat & Lon --> 50.6996,-127.4199 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 7.1 & 7.1 & 7 Humidity: 93 Clouds: 90 Wind Speed: 7.2
The outcome data of Nara, JP: Lat & Lon --> 34.6851,135.8049 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 9.44 & 12.6 & 8.28 Humidity: 71 Clouds: 90 Wind Speed: 1.46
The outcome data of Tautira, PF: Lat & Lon --> -17.7333,-149.15 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 29.01 & 29.01 & 29.01 Humidity: 64 Clouds: 68 Wind Speed: 4.84
The outcome data of Wenatchee, US: Lat & Lon --> 47.4235,-120.3103 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 8.23 & 11.37 & 6.9 Humidity: 77 Clouds: 90 Wind Speed: 0
The outcome data of Tchibanga, GA: Lat & Lon --> -2.85,11.0333 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 22.1 & 22.1 & 22.1 Humidity: 98 Clouds: 100 Wind Speed: 1.28
The outcome data of La Ronge, CA: Lat & Lon --> 55.1001,-105.2842 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -3.86 & -3.86 & -3.88 Humidity: 80 Clouds: 90 Wind Speed: 2.06
The outcome data of Hambantota, LK: Lat & Lon --> 6.1241,81.1185 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 25.76 & 25.76 & 25.76 Humidity: 82 Clouds: 100 Wind Speed: 6.26
The outcome data of Kyabé, TD: Lat & Lon --> 9.4515,18.9449 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.57 & 28.57 & 28.57 Humidity: 34 Clouds: 7 Wind Speed: 1.26
The outcome data of Port Moresby, PG: Lat & Lon --> -9.4431,147.1797 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 27.68 & 27.68 & 27.68 Humidity: 89 Clouds: 40 Wind Speed: 2.06
The outcome data of Smithers, CA: Lat & Lon --> 54.7804,-127.1743 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 2.18 & 2.18 & 2.18 Humidity: 87 Clouds: 75 Wind Speed: 1.03
The outcome data of Geraldton, AU: Lat & Lon --> -28.7667,114.6 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 16.23 & 16.23 & 16.23 Humidity: 94 Clouds: 90 Wind Speed: 2.57
The outcome data of Emerald, AU: Lat & Lon --> -23.5333,148.1667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 23.52 & 24.43 & 20.19 Humidity: 28 Clouds: 0 Wind Speed: 1.54
The outcome data of Kommunar, RU: Lat & Lon --> 59.6206,30.39 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 2 & 3.06 & 0.79 Humidity: 94 Clouds: 100 Wind Speed: 1.81
The outcome data of Hannibal, US: Lat & Lon --> 39.7084,-91.3585 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 4.36 & 5.51 & 2.45 Humidity: 56 Clouds: 1 Wind Speed: 1.54
The outcome data of Eydhafushi, MV: Lat & Lon --> 5.1033,73.0708 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 27.8 & 27.8 & 27.8 Humidity: 78 Clouds: 90 Wind Speed: 10.55
The outcome data of Midland, US: Lat & Lon --> 31.9974,-102.0779 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 24.1 & 25.03 & 22.22 Humidity: 19 Clouds: 1 Wind Speed: 5.14
The outcome data of Lompoc, US: Lat & Lon --> 34.6391,-120.4579 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.83 & 33.21 & 25.33 Humidity: 30 Clouds: 1 Wind Speed: 5.66
The outcome data of Malabo, GQ: Lat & Lon --> 3.75,8.7833 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 26.79 & 26.79 & 26.79 Humidity: 85 Clouds: 12 Wind Speed: 4.07
The outcome data of Sumbe, AO: Lat & Lon --> -11.2061,13.8437 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 24.76 & 24.76 & 24.76 Humidity: 87 Clouds: 100 Wind Speed: 1.95
The outcome data of Miraflores, MX: Lat & Lon --> 19.2167,-98.8083 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 18.22 & 19.23 & 17.79 Humidity: 31 Clouds: 10 Wind Speed: 0.55
The outcome data of Muros, ES: Lat & Lon --> 42.7762,-9.0603 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 10.15 & 15.47 & 9.91 Humidity: 93 Clouds: 14 Wind Speed: 3.29
The outcome data of Vigia, BR: Lat & Lon --> -0.8583,-48.1417 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 28.03 & 28.03 & 28.03 Humidity: 85 Clouds: 29 Wind Speed: 4.4
The outcome data of Dauphin, CA: Lat & Lon --> 51.1494,-100.0502 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -3.92 & -3.92 & -3.92 Humidity: 100 Clouds: 90 Wind Speed: 1.54
The outcome data of Egvekinot, RU: Lat & Lon --> 66.3167,-179.1667 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: -15.53 & -15.53 & -15.53 Humidity: 91 Clouds: 88 Wind Speed: 1.6
The outcome data of Dolisie, CG: Lat & Lon --> -4.1997,12.6739 Weather Date --> 11/13/21 Weather --> Temperature, Max Temp and Min Temp: 22.76 & 22.76 & 22.76 Humidity: 96 Clouds: 100 Wind Speed: 0.81
